,กำหนดส่ง,แผ่นหน้า,ลอน C,แผ่นกลาง,ลอน B,แผ่นหลัง,จน.ชั้น,กว้างผลิต,ยาวผลิต,ทับส้นซ้าย,ทับเส้นกลาง,ทับเส้นขวา,เลขที่ใบสั่งขาย,ชนิดส่วนประกอบ,จำนวนสั่งขาย,จำนวนสั่งผลิต,ประเภททับเส้น,สถานะใบสั่ง,% ที่เกิน
27881,2024-06-22,KS231,CM127,0,0,KB160,3,15.1575,32.2835,86,213,86,12181183908,A,1500,1650,N,A,10
27882,2024-06-22,KS231,CM127,0,0,KB160,3,15.1575,32.2835,86,213,86,12181183911,A,820,900,X,Y,10
27883,2024-06-22,KS231,CM127,0,0,KB160,3,15.8661,57.7953,145,113,145,12181182578,A,3000,3150,N,Y,5
27884,2024-06-22,KS231,CM127,0,0,KB160,3,16.1024,37.874,80,249,80,12181183661,A,100,110,N,Y,10
27885,2024-06-22,KS231,CM127,0,0,KB160,3,16.1024,37.874,80,249,80,12181183662,A,100,110,N,Y,10
27886,2024-06-22,KS231,CM127,0,0,KB160,3,16.1024,37.874,80,249,80,12181183710,A,100,110,W,Y,10
27887,2024-06-22,KS231,CM127,0,0,KB160,3,16.1024,37.874,80,249,80,12181183713,A,100,110,X,Y,10
27888,2024-06-22,KS231,CM127,0,0,KB160,3,19.9606,48.3465,144,219,144,12181183717,A,100,110,N,Y,10
27889,2024-06-22,KS231,CM127,0,0,KB160,3,19.9606,48.3465,144,219,144,12181183721,A,100,110,W,Y,10
27890,2024-06-22,KS231,CM127,0,0,KB160,3,21.6142,51.9291,109,331,109,12181183773,E,100,110,N,Y,10
27891,2024-06-22,KS231,CM127,0,0,KB160,3,21.8898,51.9291,112,332,112,12181183763,A,100,110,N,Y,10
27892,2024-06-22,KS231,CM127,0,0,KB160,3,21.8898,51.9291,112,332,112,12181183764,A,100,110,N,Y,10
27893,2024-06-22,KS231,CM127,0,0,KB160,3,21.8898,51.9291,112,332,112,12181183765,A,200,220,N,Y,10
27894,2024-06-22,KS231,CM127,0,0,KB160,3,21.8898,51.9291,112,332,112,12181183766,A,200,220,N,Y,10
27895,2024-06-22,KS231,CM127,0,0,KB160,3,21.8898,51.9291,112,332,112,12181183767,A,200,220,N,Y,10
27896,2024-06-22,KS231,CM127,0,0,KB160,3,21.8898,51.9291,112,332,112,12181183772,A,200,220,N,Y,10
27897,2024-06-22,KS231,CM127,0,0,KB230,3,11.6929,39.9213,81,135,81,12181183588,A,2880,3450,N,Y,20
27898,2024-06-22,KS231,CM127,0,0,KB230,3,12.4409,36.6929,79,158,79,12181183589,A,1400,1540,N,Y,10
27899,2024-06-22,KS231,CM127,0,0,KB230,3,12.6378,34.6457,95,131,95,12181183583,A,1100,1210,N,Y,10
27900,2024-06-22,KS231,CM127,0,0,KB230,3,12.6378,34.6457,95,131,95,12181183584,A,1600,1760,N,Y,10
27901,2024-06-22,KS231,CM127,0,0,KB230,3,12.6378,34.6457,95,131,95,12181183586,A,1800,1980,N,Y,10
27902,2024-06-22,KS231,CM127,0,0,KB230,3,13.2283,39.4882,100,136,100,12181183902,A,1960,2150,N,Y,10
27903,2024-06-22,KS231,CM127,0,0,KB230,3,13.2283,39.4882,100,136,100,12181183903,A,980,1070,W,Y,10
27904,2024-06-22,KS231,CM127,0,0,KB230,3,14.2913,46.2205,105,153,105,12181183905,A,500,550,N,Y,10
27905,2024-06-22,KS231,CM127,0,0,KB230,3,15.1181,37.126,78,228,78,12181183667,A,100,110,N,Y,10
27906,2024-06-22,KS231,CM127,0,0,KB230,3,15.1181,37.126,78,228,78,12181183705,A,100,110,N,Y,10
27907,2024-06-22,KS231,CM127,0,0,KB230,3,15.5118,39.9213,103,188,103,12181184174,A,1000,1100,N,Y,10
27908,2024-06-22,KS231,CM127,0,0,KB230,3,15.5118,39.9213,103,188,103,12181184175,A,1000,1100,N,Y,10
27909,2024-06-22,KS231,CM127,0,0,KB230,3,15.8661,37.3228,85,233,85,12181183668,A,100,110,N,Y,10
27910,2024-06-22,KS231,CM127,0,0,KB230,3,15.8661,37.3228,85,233,85,12181183706,A,100,110,N,Y,10
27911,2024-06-22,KS231,CM127,0,0,KB230,3,15.8661,37.3228,85,233,85,12181183708,A,100,110,N,Y,10
27912,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,9.5276,31.4961,78,86,78,12181183550,A,1850,2220,N,Y,20
27913,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,9.5276,31.4961,78,86,78,12181183591,A,900,1080,X,Y,20
27914,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,11.6142,30.0787,65,165,65,12181183600,A,2120,2220,N,Y,5
27915,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,15.4331,34.1732,81,230,81,12181183897,E,780,850,N,Y,10
27916,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,15.5512,35.8268,80,235,80,12181183031,A,4710,4940,N,Y,5
27917,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,15.5512,35.8268,80,235,80,12181183658,A,100,110,N,Y,10
27918,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,15.5512,35.8268,80,235,80,12181183660,A,100,110,N,Y,10
27919,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,15.6693,44.4882,87,224,87,12181183304,A,1740,1910,N,Y,10
27920,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,16.1417,37.4803,90,230,90,12181182827,A,5680,5960,N,Y,5
27921,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,16.3386,53.1496,120,175,120,12181183128,A,740,810,N,Y,10
27922,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181182860,A,1320,1450,N,Y,10
27923,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181182861,A,1240,1360,N,A,10
27924,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181183643,A,200,220,N,A,10
27925,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,16.6142,41.9685,92,238,92,12181183671,A,100,110,N,Y,10
27926,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.126,46.8504,120,195,120,12181183028,A,1930,2120,N,Y,10
27927,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.1654,44.4882,107,222,107,12181182858,A,670,730,N,Y,10
27928,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.1654,44.4882,107,222,107,12181182859,A,670,730,N,Y,10
27929,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181183010,A,2870,3010,N,Y,5
27930,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181183642,A,200,220,N,Y,10
27931,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181183714,A,100,110,N,Y,10
27932,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.3228,43.7008,100,240,100,12181183585,A,1320,1450,X,Y,10
27933,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.874,47.2441,105,244,105,12181183740,A,100,110,N,Y,10
27934,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.9921,41.4961,106,245,106,12181183647,A,100,110,N,Y,10
27935,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,17.9921,41.4961,106,245,106,12181183648,A,100,110,N,A,10
27936,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,18.3071,49.2126,110,245,110,12181183015,A,640,700,N,Y,10
27937,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,18.5039,49.6063,112,246,112,12181183080,A,860,940,X,Y,10
27938,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,18.5039,49.6063,112,246,112,12181183139,A,790,860,X,Y,10
27939,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,21.063,50.3937,145,245,145,12181183530,A,1490,1630,N,Y,10
27940,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181183646,A,100,110,N,Y,10
27941,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181183670,A,100,110,N,Y,10
27942,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181183719,A,100,110,N,Y,10
27943,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181183722,A,100,110,N,Y,10
27944,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181183724,A,100,110,N,Y,10
27945,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,21.1811,49.685,149,240,149,12181183656,A,100,110,X,Y,10
27946,2024-06-22,KS231,CM127,CM127,CM127,KB160,5,24.2126,61.0236,140,335,140,12181183672,A,100,110,N,Y,10
27947,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,15.4724,44.0945,117,159,117,12181183611,A,2480,2600,N,Y,5
27948,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,15.4724,44.0945,117,159,117,12181183754,A,2480,2600,N,Y,5
27949,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,16.2598,44.0945,87,239,87,12181183136,A,1370,1500,N,Y,10
27950,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,16.2598,44.0945,87,239,87,12181183899,A,1000,1100,N,Y,10
27951,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,16.2598,44.0945,87,239,87,12181183900,A,500,550,N,Y,10
27952,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,16.2598,44.0945,87,239,87,12181183901,A,1500,1650,N,Y,10
27953,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,18.1102,39.7638,100,260,100,12181182854,A,810,890,N,Y,10
27954,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,18.1102,39.7638,100,260,100,12181183305,A,400,440,N,Y,10
27955,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,18.5039,48.0315,110,250,110,12181183770,A,100,110,N,Y,10
27956,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,18.5039,48.0315,110,250,110,12181183781,A,100,110,N,Y,10
27957,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,18.5039,48.0315,110,250,110,12181183788,A,100,110,N,Y,10
27958,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,18.5039,51.5748,137,196,137,12181183738,A,100,110,N,Y,10
27959,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,19.0551,45.1969,111,262,111,12181183035,A,780,850,N,Y,10
27960,2024-06-22,KS231,CM127,CM127,CM127,KB230,5,20.3937,45.2756,135,248,135,12181183703,A,100,110,N,A,10
27961,2024-06-22,KS231,CM147,0,0,KB230,3,17.7953,57.5984,125,202,125,12181183145,E,2480,2600,N,Y,5
27962,2024-06-22,KS231,CM147,0,0,KB230,3,17.7953,57.5984,125,202,125,12181183147,E,20,20,N,Y,10
27963,2024-06-22,KS231,CM147,0,0,KB230,3,17.8346,57.5984,125,203,125,12181183257,E,1320,1450,N,Y,10
27964,2024-06-22,KS231,CM147,CM147,CM147,KB230,5,12.4016,37.7953,100,115,100,12181183566,A,1180,1410,X,Y,20
27965,2024-06-22,KS231,CM197,0,0,KB160,3,13.5433,47.3622,88,168,88,12181183652,A,300,330,N,Y,10
27966,2024-06-22,KS231,CM197,0,0,KB160,3,13.5433,47.3622,88,168,88,12181183730,A,4300,4510,N,Y,5
27967,2024-06-22,KS231,CM197,0,0,KB230,3,11.8504,23.7402,67,167,67,12181183570,A,1000,1200,X,Y,20
27968,2024-06-22,KS231,CM197,0,0,KB230,3,13.5433,47.3622,88,168,88,12181183741,A,100,110,N,Y,10
27969,2024-06-22,KS231,CM197,0,0,KB230,3,17.0079,47.0472,100,232,100,12181183726,A,100,110,N,Y,10
27970,2024-06-22,KS231,CM197,0,0,KB230,3,18.4252,40.5512,121,226,121,12181183718,A,100,110,N,Y,10
27971,2024-06-22,KS231,CM197,0,0,KB230,3,30.1181,63.7795,173,419,173,12181184158,A,800,880,N,Y,10
27972,2024-06-22,WLK154,CM127,0,0,KB120,3,17.5591,32.9134,80,286,80,12181183998,A,500,550,N,Y,10
27973,2024-06-23,KS161,CM147,CM147,CM147,KB230,5,18.5039,51.1811,147,176,147,12181183201,A,1470,1610,N,Y,10
27974,2024-06-24,CM127,CM127,CM127,CM127,CM127,5,11.6142,23.3465,295,0,0,12181183827,T,7000,7350,Y,Y,5
27975,2024-06-24,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181183790,T,500,550,Y,A,10
27976,2024-06-24,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181183821,T,1730,1900,Y,A,10
27977,2024-06-24,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181183822,T,600,660,Y,A,10
27978,2024-06-24,CM127,CM127,CM127,CM127,CM127,5,12.3622,24.1339,314,0,0,12181183823,T,500,550,Y,A,10
27979,2024-06-24,CM97,0,0,CM127,CM97,3,0.0,0.0,0,0,0,12181182579,W,5000,5250,Y,A,5
27980,2024-06-24,CM97,0,0,CM127,CM97,3,36.4567,43.0709,926,0,0,12181183807,X,3333,3500,Y,Y,5
27981,2024-06-24,CM97,CM127,0,0,CM97,3,0.0,0.0,0,0,0,12181180941,W,8000,8400,Y,A,5
27982,2024-06-24,CM97,CM127,0,0,CM97,3,6.2992,0.0,160,0,0,12181183461,U,1080,1180,Y,A,10
27983,2024-06-24,CM97,CM127,0,0,CM97,3,6.811,0.0,173,0,0,12181183439,U,1100,1210,Y,A,10
27984,2024-06-24,CM97,CM127,0,0,CM97,3,7.2047,9.6063,183,0,0,12181183746,T,600,720,Y,A,20
27985,2024-06-24,CM97,CM127,0,0,CM97,3,7.2047,9.6063,183,0,0,12181183747,T,1800,2160,Y,A,20
27986,2024-06-24,CM97,CM127,0,0,CM97,3,7.3622,9.3307,187,0,0,12181183353,R,10000,10500,Y,A,5
27987,2024-06-24,KA125,0,0,CM127,CM127,3,26.4961,40.8268,673,0,0,12181183796,G,250,270,Y,A,10
27988,2024-06-24,KA125,0,0,CM127,CM127,3,35.9449,35.6299,913,0,0,12181183797,G,1250,1370,Y,Y,10
27989,2024-06-24,KA125,0,0,CM127,CM127,3,35.9449,35.6299,913,0,0,12181183798,G,1250,1370,Y,Y,10
27990,2024-06-24,KA125,0,0,CM127,CM127,3,42.5591,35.5512,1081,0,0,12181183795,G,1250,1370,Y,A,10
27991,2024-06-24,KA125,CM112,0,0,KB120,3,14.7244,38.3858,106,162,106,12181184271,A,1000,1100,N,Y,10
27992,2024-06-24,KA125,CM112,0,0,KB120,3,16.2598,44.7244,115,183,115,12181184270,A,1000,1100,N,Y,10
27993,2024-06-24,KAC125,0,0,CM127,KB120,3,28.3858,47.2441,721,0,0,12181183748,G,2500,2620,Y,A,5
27994,2024-06-24,KAC125,0,0,CM127,KB120,3,32.7953,51.063,833,0,0,12181183749,G,1875,2060,Y,A,10
27995,2024-06-24,KAC125,CM112,0,0,CM112,3,27.4016,85.7874,215,266,215,12181184346,A,2970,3110,N,Y,5
27996,2024-06-24,KAC125,CM112,0,0,CM112,3,27.4016,85.7874,215,266,215,12181184347,A,2970,3110,N,Y,5
27997,2024-06-24,KAC125,CM112,0,0,CM112,3,27.4016,85.7874,215,266,215,12181184348,A,2970,3110,N,Y,5
27998,2024-06-24,KAC185,CM147,CM147,CM147,KB160,5,18.189,50.7087,149,164,149,12181184340,A,3200,3360,N,Y,5
27999,2024-06-24,KAP185,CM147,CM147,CM147,KAP185,5,13.8583,63.0709,352,0,0,12181176449,X,20000,20400,Y,Y,2
28000,2024-06-24,KB120,0,0,CM127,KB120,3,27.9921,43.3071,711,0,0,12181183545,S,3250,3410,Y,Y,5
28001,2024-06-24,KB120,0,0,CME100,CME100,3,28.3858,47.2441,721,0,0,12181183751,G,3125,3280,Y,Y,5
28002,2024-06-24,KB120,CM97,0,0,KB120,3,25.4724,63.3465,178,291,178,12181184333,A,1000,1100,N,Y,10
28003,2024-06-24,KB160,0,0,CM127,KB120,3,22.2441,50.0394,130,305,130,12181183508,A,7060,7410,X,Y,5
28004,2024-06-24,KB160,0,0,CM127,KB120,3,22.2441,50.0394,130,305,130,12181183509,A,6500,6820,X,Y,5
28005,2024-06-24,KB160,0,0,CM127,KB120,3,22.2441,50.0394,130,305,130,12181183511,A,12880,13130,X,Y,2
28006,2024-06-24,KB160,0,0,CM127,KB160,3,7.2441,0.0,184,0,0,12181183444,U,27090,27630,Y,A,2
28007,2024-06-24,KB160,0,0,CM127,KB160,3,8.0315,11.2205,204,0,0,12181183444,R,9030,9480,Y,A,5
28008,2024-06-24,KB160,CM112,CM127,CM112,KB160,5,25.3937,68.189,192,261,192,12181183913,A,3000,3150,N,Y,5
28009,2024-06-24,KB160,CM112,CM127,CM112,KB160,5,25.3937,68.189,192,261,192,12181183914,A,3000,3150,N,Y,5
28010,2024-06-24,KB160,CM112,CM127,CM112,KB160,5,25.3937,68.189,192,261,192,12181183915,A,3000,3150,N,Y,5
28011,2024-06-24,KB160,CM127,0,0,CM97,3,5.5118,0.0,140,0,0,12181183836,U,320,350,Y,A,10
28012,2024-06-24,KB160,CM127,0,0,CM97,3,6.1024,9.0551,155,0,0,12181183454,R,1350,1480,Y,A,10
28013,2024-06-24,KB160,CM127,0,0,CM97,3,7.6772,16.1417,195,0,0,12181183836,R,320,350,Y,A,10
28014,2024-06-24,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181183462,W,2230,2340,Y,A,5
28015,2024-06-24,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181183473,W,1030,1130,Y,A,10
28016,2024-06-24,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181183524,W,1030,1130,Y,Y,10
28017,2024-06-24,KB160,CM127,0,0,KB160,3,0.0,0.0,0,0,0,12181183894,W,5690,5970,Y,A,5
28018,2024-06-24,KB160,CM127,0,0,KB160,3,4.1339,0.0,105,0,0,12181183437,U,7200,7560,Y,A,5
28019,2024-06-24,KB160,CM127,0,0,KB160,3,4.1339,0.0,105,0,0,12181183442,U,2400,2520,Y,A,5
28020,2024-06-24,KB160,CM127,0,0,KB160,3,4.1339,0.0,105,0,0,12181183451,U,2400,2520,Y,A,5
28021,2024-06-24,KB160,CM127,0,0,KB160,3,5.1969,6.8898,132,0,0,12181183473,R,1030,1130,Y,A,10
28022,2024-06-24,KB160,CM127,0,0,KB160,3,5.1969,6.8898,132,0,0,12181183524,R,1030,1130,Y,A,10
28023,2024-06-24,KB160,CM127,0,0,KB160,3,6.7717,9.0551,172,0,0,12181183448,R,1590,1740,Y,A,10
28024,2024-06-24,KB160,CM127,0,0,KB160,3,6.8898,0.0,175,0,0,12181183893,U,1340,1470,Y,A,10
28025,2024-06-24,KB160,CM127,0,0,KB160,3,6.8898,0.0,175,0,0,12181184237,U,770,840,Y,Y,10
28026,2024-06-24,KB160,CM127,0,0,KB160,3,6.8898,9.0551,175,0,0,12181183458,R,1550,1700,Y,A,10
28027,2024-06-24,KB160,CM127,0,0,KB160,3,7.2835,7.874,185,0,0,12181183437,R,3600,3780,Y,A,5
28028,2024-06-24,KB160,CM127,0,0,KB160,3,7.2835,7.874,185,0,0,12181183442,R,1200,1320,Y,A,10
28029,2024-06-24,KB160,CM127,0,0,KB160,3,7.2835,7.874,185,0,0,12181183451,R,1200,1320,Y,A,10
28030,2024-06-24,KB160,CM127,0,0,KB160,3,7.3622,0.0,187,0,0,12181183526,U,25380,25880,Y,A,2
28031,2024-06-24,KB160,CM127,0,0,KB160,3,8.0709,0.0,205,0,0,12181183865,U,1680,1840,Y,A,10
28032,2024-06-24,KB160,CM127,0,0,KB160,3,8.189,0.0,208,0,0,12181183449,U,3270,3430,Y,A,5
28033,2024-06-24,KB160,CM127,0,0,KB160,3,8.189,0.0,208,0,0,12181183464,U,2000,2200,Y,A,10
28034,2024-06-24,KB160,CM127,0,0,KB160,3,8.189,0.0,208,0,0,12181183466,U,2000,2200,Y,A,10
28035,2024-06-24,KB160,CM127,0,0,KB160,3,8.189,0.0,208,0,0,12181183468,U,1340,1470,Y,A,10
28036,2024-06-24,KB160,CM127,0,0,KB160,3,8.189,0.0,208,0,0,12181183470,U,2000,2200,Y,A,10
28037,2024-06-24,KB160,CM127,0,0,KB160,3,8.189,0.0,208,0,0,12181183472,U,1380,1510,Y,A,10
28038,2024-06-24,KB160,CM127,0,0,KB160,3,8.189,11.6535,208,0,0,12181183449,R,1090,1190,Y,A,10
28039,2024-06-24,KB160,CM127,0,0,KB160,3,8.4646,0.0,215,0,0,12181183873,U,1530,1680,Y,A,10
28040,2024-06-24,KB160,CM127,0,0,KB160,3,8.4646,0.0,215,0,0,12181183877,U,1530,1680,Y,A,10
28041,2024-06-24,KB160,CM127,0,0,KB160,3,8.4646,0.0,215,0,0,12181183890,U,1620,1780,Y,A,10
28042,2024-06-24,KB160,CM127,0,0,KB160,3,9.252,0.0,235,0,0,12181183452,U,8190,8600,Y,A,5
28043,2024-06-24,KB160,CM127,0,0,KB160,3,9.7638,36.2992,67,114,67,12181183491,A,6260,6570,N,Y,5
28044,2024-06-24,KB160,CM127,0,0,KB160,3,9.7638,36.2992,67,114,67,12181183504,A,2580,2700,N,Y,5
28045,2024-06-24,KB160,CM127,0,0,KB160,3,9.7638,36.2992,67,114,67,12181183518,A,7520,7890,N,Y,5
28046,2024-06-24,KB160,CM127,0,0,KB160,3,9.8031,10.3937,249,0,0,12181183526,R,4230,4440,Y,A,5
28047,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,4.9213,54.7244,125,0,0,12181184229,V,3140,3290,Y,A,5
28048,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,4.9213,55.1181,125,0,0,12181184247,V,4680,4910,Y,A,5
28049,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,8.4646,51.9685,215,0,0,12181184185,V,3540,3710,Y,A,5
28050,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,8.6614,57.4803,220,0,0,12181183336,V,1200,1320,Y,A,10
28051,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,8.6614,57.4803,220,0,0,12181183339,V,1200,1320,Y,A,10
28052,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,8.6614,57.4803,220,0,0,12181183962,V,2000,2200,Y,A,10
28053,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,9.1339,0.0,232,0,0,12181183875,U,4680,4910,Y,Y,5
28054,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,9.1339,0.0,232,0,0,12181183876,U,3920,4110,Y,A,5
28055,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,16.5748,57.6378,126,169,126,12181184329,A,7000,7350,N,Y,5
28056,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,18.3071,47.2441,87,291,87,12181183497,A,1850,2030,N,Y,10
28057,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,21.378,57.2441,178,187,178,12181183391,A,4970,5210,N,Y,5
28058,2024-06-24,KB160,CM127,CM127,CM127,KB160,5,21.7717,54.1732,129,295,129,12181184330,A,10000,10500,N,Y,5
28059,2024-06-24,KB160,CM127,CM97,CM127,KB120,5,27.5984,47.3228,701,0,0,12181183546,X,1625,1780,Y,Y,10
28060,2024-06-24,KB230,CM127,CM127,CM127,KB160,5,21.2598,50.3937,115,310,115,12181183827,A,7000,7350,N,Y,5
28061,2024-06-24,KB230,CM127,CM127,CM127,KB230,5,9.252,0.0,235,0,0,12181183871,U,1630,1790,Y,A,10
28062,2024-06-24,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181183790,A,500,550,N,Y,10
28063,2024-06-24,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181183821,A,1730,1900,N,Y,10
28064,2024-06-24,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181183822,A,600,660,N,Y,10
28065,2024-06-24,KB230,CM127,CM127,CM127,KB230,5,22.8346,52.0472,125,330,125,12181183823,A,500,550,N,Y,10
28066,2024-06-24,KB230,CM127,CM127,CM127,KB230,5,24.0551,58.0315,128,355,128,12181184319,A,3900,4090,N,Y,5
28067,2024-06-24,KB230,CM147,0,0,CM147,3,6.9291,50.0,176,0,0,12181184220,V,650,710,Y,A,10
28068,2024-06-24,KB230,CM147,0,0,CM147,3,6.9291,51.3386,176,0,0,12181184269,V,2140,2240,Y,A,5
28069,2024-06-24,KB230,CM147,0,0,CM147,3,7.6772,55.9055,195,0,0,12181184206,V,620,680,Y,A,10
28070,2024-06-24,KB230,CM147,0,0,CM147,3,7.6772,55.9055,195,0,0,12181184231,V,2480,2600,Y,A,5
28071,2024-06-24,KB230,CM147,0,0,CM147,3,7.6772,55.9055,195,0,0,12181184249,V,1640,1800,Y,A,10
28072,2024-06-24,KB230,CM147,0,0,CM147,3,7.6772,55.9055,195,0,0,12181184263,V,1340,1470,Y,A,10
28073,2024-06-24,KB230,CM147,0,0,KB160,3,11.2598,38.4646,78,130,78,12181183494,A,6700,7030,N,Y,5
28074,2024-06-24,KB230,CM147,CM147,CM147,KB230,5,16.3386,41.7323,92,231,92,12181183385,A,360,390,N,Y,10
28075,2024-06-24,KB230,CM197,0,0,CM197,3,14.3307,33.9764,66,232,66,12181184163,A,1000,1100,N,Y,10
28076,2024-06-24,KI128,0,0,CM112,KB120,3,13.3858,42.5984,104,132,104,12181184165,A,1000,1100,X,A,10
28077,2024-06-24,KI128,0,0,CM112,KB120,3,14.3701,42.5984,104,157,104,12181184338,A,1000,1100,X,Y,10
28078,2024-06-24,KS121,CM112,CM112,CM112,KB120,5,29.252,76.2992,156,431,156,12181184353,A,600,660,N,Y,10
28079,2024-06-24,KS121,CM112,CM112,CM112,KB120,5,29.252,76.2992,156,431,156,12181184354,A,600,660,N,Y,10
28080,2024-06-24,KS121,CM112,CM112,CM112,KB120,5,29.252,76.2992,156,431,156,12181184355,A,1200,1320,N,Y,10
28081,2024-06-24,KS121,CM112,CM112,CM112,KB120,5,29.6457,72.7559,156,441,156,12181184358,A,600,660,N,Y,10
28082,2024-06-24,KS121,CM112,CM112,CM112,KB120,5,35.5512,77.4803,183,537,183,12181184356,A,600,660,N,Y,10
28083,2024-06-24,KS121,CM112,CM112,CM112,KB120,5,35.5512,77.4803,183,537,183,12181184357,A,600,660,N,Y,10
28084,2024-06-24,KS121,CM127,0,0,KB120,3,15.2756,57.2047,128,132,128,12181184229,E,3140,3290,N,Y,5
28085,2024-06-24,KS121,CM127,0,0,KB120,3,15.4724,57.5984,130,133,130,12181184247,E,4680,4910,N,Y,5
28086,2024-06-24,KS121,CM127,0,0,KB120,3,19.3701,54.4488,135,222,135,12181184185,E,3540,3710,N,Y,5
28087,2024-06-24,KS121,CM127,CM127,CM127,KB120,5,17.3228,43.3071,105,230,105,12181183501,A,24810,25300,N,Y,2
28088,2024-06-24,KS121,CM127,CM127,CM127,KB120,5,17.9134,46.063,100,255,100,12181183498,A,1190,1300,N,Y,10
28089,2024-06-24,KS121,CM127,CM127,CM127,KB120,5,17.9134,46.063,100,255,100,12181183499,A,1410,1550,N,Y,10
28090,2024-06-24,KS121,CM127,CM127,CM127,KB120,5,18.0315,46.8504,94,270,94,12181184225,E,1690,1850,N,Y,10
28091,2024-06-24,KS121,CM127,CM127,CM127,KB120,5,21.7717,47.6378,94,365,94,12181183952,E,800,880,N,Y,10
28092,2024-06-24,KS161,CM112,CM112,CM112,KB160,5,23.622,66.9291,187,226,187,12181184317,A,10000,10500,N,Y,5
28093,2024-06-24,KS161,CM127,0,0,KB120,3,12.4803,44.4094,110,97,110,12181182577,A,5000,5250,N,Y,5
